Date,Open,High,Low,Last,Close,Total Trade Quantity,Turnover (Lacs)
2014-08-08,932.0,934.5,912.65,928.25,928.65,123825.0,1141.31
2014-08-11,931.0,948.95,922.0,929.8,928.95,74662.0,692.3
2014-08-12,931.05,937.75,921.2,930.0,930.25,21948.0,203.89
2014-08-13,926.0,934.9,916.25,922.0,922.6,32088.0,295.98
2014-08-14,923.25,948.0,919.95,947.0,940.3,157556.0,1456.55
2014-08-18,931.3,942.5,930.15,930.15,933.0,33145.0,309.72
2014-08-19,930.25,936.2,921.05,929.5,929.9,26712.0,248.45
2014-08-20,921.5,935.0,921.5,927.35,929.75,23236.0,216.5
2014-08-21,930.0,963.0,930.0,942.15,942.4,71589.0,676.23
2014-08-22,937.45,969.0,937.45,967.5,965.45,66635.0,636.43
2014-08-25,958.25,975.0,958.25,971.25,972.75,50318.0,488.23
2014-08-26,966.05,1031.9,966.05,1025.1,1018.7,122324.0,1226.62
2014-08-27,1069.3,1075.8,1003.0,1030.0,1034.45,162948.0,1703.23
2014-08-28,1033.0,1061.0,1033.0,1056.0,1053.3,46525.0,489.3
2014-09-01,1050.05,1074.95,1050.0,1066.0,1067.5,33524.0,355.69
2014-09-02,1073.0,1115.55,1069.65,1104.0,1101.95,608134.0,6596.37
2014-09-03,1111.0,1139.7,1090.6,1094.0,1098.35,39820.0,443.43
2014-09-04,1090.0,1114.0,1090.0,1100.0,1098.7,31132.0,342.37
2014-09-05,1095.0,1124.0,1095.0,1099.8,1098.5,29293.0,323.79
2014-09-08,1100.0,1115.0,1096.05,1100.0,1102.0,28328.0,312.62
2014-09-09,1101.25,1109.75,1081.5,1109.75,1098.1,13307.0,145.82
2014-09-10,1098.15,1099.0,1070.05,1070.4,1075.85,17973.0,194.81
2014-09-11,1070.0,1111.9,1070.0,1095.0,1092.25,43512.0,476.91
2014-09-12,1086.0,1100.0,1070.0,1073.2,1079.55,14248.0,154.11
2014-09-15,1070.25,1100.0,1066.6,1072.0,1074.85,19602.0,212.59
2014-09-16,1068.25,1087.95,1021.1,1022.1,1028.2,21005.0,221.17
2014-09-17,1025.25,1072.8,1025.25,1069.0,1068.75,34159.0,361.26
2014-09-18,1066.35,1084.0,1060.0,1065.5,1068.95,22601.0,241.58
2014-09-19,1068.95,1092.45,1054.0,1085.0,1085.65,40235.0,435.61
2014-09-22,1077.25,1096.0,1052.25,1052.3,1059.2,52093.0,554.6
2014-09-23,1056.0,1084.0,1056.0,1059.7,1062.15,41238.0,441.62
2014-09-24,1059.05,1092.95,1040.6,1046.0,1043.75,15070.0,159.88
2014-09-25,1044.0,1061.7,1043.0,1060.0,1052.65,37130.0,390.47
2014-09-26,1050.0,1065.3,1032.5,1060.0,1058.0,29758.0,312.81
2014-09-29,1048.15,1095.95,1048.15,1095.7,1088.95,16012.0,172.68
2014-09-30,1080.25,1164.85,1080.25,1130.0,1129.65,180721.0,2043.89
2014-10-01,1124.0,1137.7,1120.0,1122.05,1125.95,54081.0,610.22
2014-10-07,1120.05,1130.0,1102.25,1115.2,1114.95,11587.0,129.37
2014-10-08,1112.0,1131.9,1104.9,1114.0,1115.25,31647.0,354.14
2014-10-09,1116.0,1129.0,1106.1,1114.0,1112.6,17471.0,194.64
2014-10-10,1105.6,1119.95,1082.1,1090.05,1093.85,18278.0,202.47
2014-10-13,1083.4,1118.0,1075.3,1110.0,1110.45,11458.0,126.04
2014-10-14,1113.3,1134.0,1057.0,1065.15,1105.1,119623.0,1328.84
2014-10-16,1058.5,1084.0,1001.1,1020.0,1020.6,43672.0,458.12
2014-10-17,1021.0,1039.75,1002.25,1025.0,1010.5,66616.0,672.08
2014-10-20,1019.0,1049.0,1010.0,1017.0,1015.6,65095.0,665.69
2014-10-21,1020.0,1030.0,1005.0,1015.0,1016.1,25903.0,264.81
2014-10-22,1026.0,1026.0,1007.0,1010.0,1011.25,14826.0,150.62
2014-10-23,1046.5,1046.5,1015.95,1039.0,1035.25,17420.0,179.43
2014-10-27,1049.0,1075.0,975.0,1065.1,1067.6,32273.0,341.66
2014-10-28,1064.0,1073.35,1047.7,1052.0,1054.85,17067.0,180.06
2014-10-29,1051.0,1072.0,1047.55,1062.0,1069.45,15911.0,169.27
2014-10-30,1066.0,1079.0,1053.1,1075.0,1073.45,43144.0,457.25
2014-10-31,1077.0,1085.0,1058.55,1070.0,1068.35,64349.0,690.24
2014-11-03,1068.35,1072.0,1045.1,1047.0,1051.25,13536.0,142.63
2014-11-05,1055.0,1070.0,1032.0,1049.0,1041.65,96089.0,1002.84
2014-11-07,1075.3,1075.3,1021.0,1046.0,1039.65,252873.0,2620.23
2014-11-10,1050.1,1074.0,1024.1,1049.75,1040.0,287014.0,2986.05
2014-11-11,1044.0,1073.0,1035.05,1062.0,1060.4,91469.0,959.37
2014-11-12,1065.0,1065.0,1046.0,1055.0,1053.15,193294.0,2039.26
2014-11-13,1055.0,1058.0,1025.0,1037.5,1032.7,118410.0,1231.51
2014-11-14,1032.0,1048.15,1030.0,1031.0,1033.55,18687.0,193.5
2014-11-17,1039.0,1070.0,1025.0,1050.0,1049.25,111096.0,1150.01
2014-11-18,1060.0,1065.0,1035.15,1044.9,1042.05,738125.0,7716.9
2014-11-19,1040.0,1055.0,1030.0,1050.0,1048.75,276148.0,2866.42
2014-11-20,1078.0,1080.0,1036.2,1036.2,1041.5,250793.0,2631.17
2014-11-21,1042.0,1080.0,1038.55,1070.0,1073.6,489727.0,5136.34
2014-11-24,1080.0,1090.05,1058.25,1065.0,1065.15,179445.0,1915.41
2014-11-25,1060.05,1088.25,1060.05,1079.0,1076.25,59069.0,635.03
2014-11-26,1079.9,1119.95,1071.15,1117.05,1117.15,76433.0,843.52
2014-11-27,1115.25,1148.4,1110.0,1137.0,1140.1,49454.0,557.57
2014-11-28,1147.0,1173.95,1133.2,1150.0,1150.6,117543.0,1362.53
2014-12-01,1154.1,1172.0,1146.0,1150.0,1149.75,42913.0,495.42
2014-12-02,1150.75,1160.0,1146.3,1149.0,1150.0,24369.0,280.39
2014-12-03,1165.25,1254.0,1165.25,1247.0,1244.75,141934.0,1751.2
2014-12-04,1259.0,1277.6,1233.25,1260.05,1261.05,70609.0,890.54
2014-12-05,1262.75,1274.0,1254.55,1269.75,1270.05,31628.0,401.41
2014-12-08,1270.0,1396.0,1269.95,1351.6,1359.5,286631.0,3908.35
2014-12-09,1368.8,1416.9,1311.0,1339.0,1347.55,164546.0,2246.76
2014-12-10,1343.0,1358.4,1305.0,1314.0,1318.5,161264.0,2151.22
2014-12-11,1314.15,1346.5,1298.9,1305.1,1303.7,71451.0,945.77
2014-12-12,1313.0,1323.5,1280.1,1296.0,1290.1,19376.0,252.52
2014-12-15,1295.4,1339.0,1262.6,1337.0,1323.4,33470.0,438.2
2014-12-16,1315.0,1338.0,1296.0,1315.2,1316.5,48544.0,639.95
2014-12-17,1308.0,1323.45,1210.0,1285.0,1293.15,42093.0,538.77
2014-12-18,1301.0,1324.0,1260.0,1270.0,1269.6,45740.0,587.29
2014-12-19,1262.55,1301.55,1262.55,1300.0,1299.0,40648.0,526.63
2014-12-22,1335.0,1348.0,1286.7,1309.95,1309.65,47845.0,630.54
2014-12-23,1295.15,1338.3,1295.15,1315.0,1314.2,109603.0,1449.46
2014-12-24,1307.0,1327.85,1298.0,1312.0,1309.05,34989.0,460.72
2014-12-26,1319.9,1321.95,1301.0,1308.2,1309.55,16759.0,219.94
2014-12-29,1305.55,1332.0,1305.55,1325.0,1325.65,39177.0,520.21
2014-12-30,1317.3,1330.05,1300.9,1319.0,1316.25,28158.0,371.24
2014-12-31,1309.0,1321.0,1305.1,1308.0,1307.65,14098.0,185.11
2015-01-01,1309.9,1322.3,1280.0,1289.95,1286.6,29392.0,379.9
2015-01-02,1291.7,1298.0,1267.0,1273.95,1275.65,43560.0,558.51
2015-01-05,1268.05,1284.0,1252.6,1258.95,1258.7,31566.0,401.65
2015-01-06,1250.0,1253.15,1215.6,1240.0,1229.6,37724.0,465.99
2015-01-07,1230.25,1240.85,1208.2,1230.0,1228.55,73114.0,898.2
2015-01-08,1230.0,1297.9,1229.95,1285.0,1289.8,87268.0,1107.76
2015-01-09,1293.95,1299.4,1275.5,1280.0,1279.2,32784.0,421.54
2015-01-12,1255.0,1286.15,1255.0,1274.5,1267.7,19678.0,249.71
2015-01-13,1275.0,1308.0,1270.0,1284.0,1286.45,58042.0,749.42
2015-01-14,1280.0,1288.7,1238.2,1238.2,1254.2,258705.0,3295.55
2015-01-15,1294.85,1298.0,1272.0,1288.0,1289.05,136827.0,1760.91
2015-01-16,1298.0,1303.0,1255.0,1275.0,1267.65,81048.0,1043.53
2015-01-19,1272.9,1286.2,1251.0,1260.0,1257.95,32530.0,413.5
2015-01-20,1260.0,1345.0,1260.0,1314.0,1321.95,136014.0,1780.7
2015-01-21,1324.4,1336.4,1289.0,1290.0,1292.65,100496.0,1311.46
2015-01-22,1288.5,1318.0,1280.6,1299.0,1298.2,37831.0,491.78
2015-01-23,1302.4,1329.0,1295.8,1322.0,1312.2,25502.0,334.63
2015-01-27,1317.0,1397.0,1308.0,1396.0,1375.4,105522.0,1433.39
2015-01-28,1380.7,1499.0,1380.05,1450.0,1450.4,274486.0,3980.57
2015-01-29,1453.3,1470.05,1425.0,1463.0,1460.25,105965.0,1542.45
2015-01-30,1458.0,1479.95,1398.0,1450.0,1447.55,72613.0,1056.92
2015-02-02,1443.0,1522.6,1428.9,1509.0,1509.3,271402.0,3989.29
2015-02-03,1509.0,1531.7,1455.5,1478.0,1468.45,66736.0,992.62
2015-02-04,1473.0,1510.0,1452.5,1490.0,1471.35,50162.0,745.88
2015-02-05,1472.1,1508.9,1460.3,1473.0,1476.2,21629.0,320.86
2015-02-06,1477.0,1508.7,1462.5,1465.1,1469.0,30818.0,456.0
2015-02-09,1454.0,1474.0,1433.55,1440.15,1449.55,18120.0,263.83
2015-02-10,1440.1,1470.95,1402.55,1425.6,1436.5,33001.0,474.29
2015-02-11,1441.05,1450.0,1408.0,1410.0,1410.3,18282.0,260.25
2015-02-12,1415.0,1511.0,1414.95,1505.0,1499.05,65346.0,964.69
2015-02-13,1499.05,1540.0,1499.05,1510.0,1510.85,72853.0,1105.28
2015-02-16,1510.15,1546.05,1455.0,1490.0,1483.5,97454.0,1465.02
2015-02-18,1469.0,1505.0,1455.0,1486.0,1484.1,48505.0,723.72
2015-02-19,1489.0,1497.0,1419.6,1476.0,1467.25,23660.0,344.79
2015-02-20,1472.0,1485.95,1462.0,1467.15,1471.35,13830.0,204.13
2015-02-23,1476.0,1500.0,1417.0,1435.0,1435.65,421395.0,6233.67
2015-02-24,1447.9,1468.0,1413.0,1435.0,1429.85,31062.0,446.72
2015-02-25,1434.95,1458.0,1426.15,1426.15,1431.25,22035.0,318.04
2015-02-26,1436.15,1447.6,1391.0,1400.0,1399.65,39249.0,553.32
2015-02-27,1403.95,1429.9,1403.25,1421.0,1422.15,51885.0,737.73
2015-02-28,1428.15,1459.9,1400.35,1405.45,1407.4,67805.0,963.17
2015-03-02,1412.0,1476.0,1411.5,1458.0,1451.4,70583.0,1027.12
2015-03-03,1456.0,1509.8,1450.0,1485.0,1485.05,247264.0,3664.14
2015-03-04,1495.0,1513.3,1458.2,1474.7,1470.2,93339.0,1395.65
2015-03-05,1474.9,1573.95,1472.8,1528.0,1529.1,307530.0,4720.86
2015-03-09,1527.0,1528.95,1462.25,1463.1,1470.7,159967.0,2363.5
2015-03-10,1475.0,1476.0,1441.15,1460.0,1457.1,92278.0,1341.58
2015-03-11,1458.0,1500.0,1450.0,1454.95,1458.35,39846.0,587.72
2015-03-12,1473.0,1491.75,1473.0,1479.0,1479.6,204844.0,3031.12
2015-03-13,1525.0,1564.0,1465.9,1500.0,1500.95,258550.0,3926.71
2015-03-16,1504.7,1504.7,1431.2,1440.5,1452.15,102798.0,1497.05
2015-03-17,1457.4,1495.0,1452.0,1464.0,1469.7,113419.0,1671.79
2015-03-18,1474.4,1474.4,1416.0,1434.0,1434.75,122702.0,1772.22
2015-03-19,1440.0,1458.0,1400.15,1412.1,1409.75,105970.0,1521.25
2015-03-20,1417.5,1466.6,1340.0,1391.75,1379.8,785973.0,10967.2
2015-03-23,1385.0,1404.2,1313.65,1335.0,1335.3,55362.0,740.37
2015-03-24,1340.0,1372.5,1311.35,1369.75,1341.35,60042.0,796.88
2015-03-25,1357.0,1388.15,1342.0,1369.9,1374.85,152832.0,2096.29
2015-03-26,1380.0,1410.05,1375.05,1376.0,1379.2,64692.0,897.99
2015-03-27,1388.9,1395.2,1349.95,1362.75,1356.35,69755.0,948.89
2015-03-30,1365.9,1410.0,1361.0,1401.0,1399.45,52910.0,733.61
2015-03-31,1407.4,1449.0,1395.05,1414.0,1414.55,98529.0,1400.78
2015-04-01,1412.0,1447.5,1396.0,1425.15,1427.55,44811.0,632.27
2015-04-06,1445.9,1445.9,1410.1,1423.05,1426.6,29528.0,421.68
2015-04-07,1434.0,1465.0,1420.15,1428.05,1431.2,42060.0,604.53
2015-04-08,1439.4,1460.0,1419.0,1453.1,1455.6,44559.0,643.92
2015-04-09,1458.0,1469.95,1445.35,1464.95,1464.65,44377.0,647.81
2015-04-10,1466.7,1466.7,1430.0,1450.25,1454.85,24306.0,352.31
2015-04-13,1464.6,1464.6,1430.0,1431.95,1438.4,16832.0,243.85
2015-04-15,1439.0,1462.15,1411.05,1419.9,1421.7,23320.0,335.55
2015-04-16,1421.0,1445.0,1390.0,1440.0,1434.6,24264.0,343.48
2015-04-17,1437.5,1440.3,1411.0,1429.0,1422.15,21005.0,299.81
2015-04-20,1426.0,1426.0,1258.55,1404.0,1338.9,53508.0,729.43
2015-04-21,1350.0,1398.0,1332.0,1345.55,1345.55,42084.0,573.67
2015-04-22,1350.0,1364.65,1310.5,1328.0,1324.6,28409.0,381.0
2015-04-23,1334.0,1365.0,1325.0,1361.75,1361.6,18612.0,251.98
2015-04-24,1351.5,1378.5,1315.0,1360.0,1360.25,20855.0,280.93
2015-04-27,1354.0,1373.4,1313.0,1321.95,1326.05,14405.0,192.78
2015-04-28,1328.9,1332.8,1293.1,1330.0,1325.45,34819.0,456.14
2015-04-29,1330.1,1410.0,1321.3,1385.05,1389.2,31023.0,422.91
2015-04-30,1387.0,1460.0,1375.0,1422.1,1434.9,114668.0,1629.41
2015-05-04,1430.15,1466.85,1420.0,1466.85,1451.1,53020.0,770.28
2015-05-05,1468.0,1481.0,1435.25,1450.0,1443.7,38641.0,559.84
2015-05-06,1444.0,1457.25,1405.0,1445.0,1438.85,29814.0,426.98
2015-05-07,1445.95,1445.95,1356.75,1383.45,1379.75,25311.0,352.85
2015-05-08,1381.0,1444.4,1381.0,1423.6,1425.05,19207.0,273.82
2015-05-11,1426.1,1463.0,1426.1,1430.1,1442.15,41095.0,595.21
2015-05-12,1424.9,1449.65,1406.95,1425.2,1427.05,24330.0,347.42
2015-05-13,1439.0,1444.4,1421.0,1437.0,1433.05,11085.0,159.12
2015-05-14,1434.1,1459.0,1410.0,1445.0,1442.15,82944.0,1197.06
2015-05-15,1430.0,1454.0,1423.45,1443.0,1444.25,25467.0,367.52
2015-05-18,1450.0,1463.8,1440.6,1455.85,1459.55,26362.0,383.69
2015-05-19,1461.95,1473.05,1445.0,1469.85,1466.25,17324.0,253.91
2015-05-20,1478.25,1484.95,1422.8,1450.0,1450.35,57779.0,842.41
2015-05-21,1454.0,1466.0,1440.0,1457.75,1460.55,47255.0,688.01
2015-05-22,1467.4,1481.0,1465.15,1473.0,1471.25,15989.0,235.39
2015-05-25,1455.0,1493.0,1455.0,1476.0,1481.5,19768.0,292.81
2015-05-26,1472.0,1492.0,1471.0,1482.0,1482.0,22930.0,339.75
2015-05-27,1469.0,1550.0,1467.0,1540.0,1532.85,51794.0,784.92
2015-05-28,1542.25,1575.0,1525.0,1528.1,1529.85,57713.0,891.31
2015-05-29,1528.0,1530.05,1513.6,1519.05,1527.1,35195.0,537.74
2015-06-01,1540.0,1540.2,1481.6,1504.95,1504.8,17029.0,258.11
2015-06-02,1501.5,1525.0,1448.9,1505.0,1505.3,249153.0,3754.32
2015-06-03,1484.0,1534.4,1444.0,1525.5,1516.6,531267.0,8016.34
2015-06-04,1525.0,1549.0,1505.15,1532.45,1530.2,95455.0,1459.49
2015-06-05,1516.35,1540.0,1498.95,1514.0,1515.15,71969.0,1088.86
2015-06-08,1516.0,1516.0,1480.0,1502.0,1501.75,55377.0,830.65
2015-06-09,1518.35,1606.65,1463.5,1540.0,1563.1,37137.0,567.8
2015-06-10,1570.0,1577.5,1540.0,1553.0,1551.2,55562.0,862.77
2015-06-11,1564.95,1564.95,1530.1,1543.0,1539.85,65930.0,1015.52
2015-06-12,1501.1,1530.05,1491.0,1501.0,1501.2,32053.0,483.94
2015-06-15,1502.05,1524.95,1478.9,1500.0,1499.25,10161.0,152.41
2015-06-16,1500.05,1514.8,1474.95,1500.0,1495.0,14396.0,213.99
2015-06-17,1510.0,1516.75,1485.6,1500.0,1500.3,399073.0,5986.44
2015-06-18,1510.0,1545.0,1500.0,1513.5,1517.45,15750.0,239.59
2015-06-19,1524.35,1527.9,1508.0,1518.95,1517.65,16405.0,248.83
2015-06-22,1527.0,1527.0,1510.0,1519.0,1517.0,223991.0,3399.25
2015-06-23,1518.0,1548.75,1516.0,1524.0,1525.6,105378.0,1610.31
2015-06-24,1544.9,1550.0,1499.0,1505.0,1501.9,21099.0,319.32
2015-06-25,1496.65,1517.0,1484.0,1510.0,1511.2,56305.0,844.64
2015-06-26,1501.15,1523.2,1487.7,1500.0,1500.6,139871.0,2099.43
2015-06-29,1435.15,1549.9,1435.15,1504.0,1514.55,66320.0,1002.31
2015-06-30,1501.05,1540.0,1501.05,1525.0,1532.1,15791.0,240.97
2015-07-01,1527.65,1560.0,1527.65,1559.0,1557.6,27578.0,427.73
2015-07-02,1560.0,1624.0,1560.0,1598.0,1602.3,74155.0,1189.47
2015-07-03,1605.0,1710.0,1605.0,1705.0,1682.0,69680.0,1153.55
2015-07-06,1675.0,1787.2,1656.0,1723.0,1719.25,87565.0,1511.25
2015-07-07,1725.2,1785.0,1720.0,1774.0,1766.0,84481.0,1491.69
2015-07-08,1758.0,1783.9,1735.0,1757.7,1759.15,39600.0,697.91
2015-07-09,1757.0,1779.9,1700.25,1706.2,1708.75,25564.0,442.99
2015-07-10,1703.0,1738.8,1690.95,1720.0,1725.2,40691.0,700.68
2015-07-13,1715.1,1738.8,1715.1,1730.0,1728.65,14487.0,250.8
2015-07-14,1725.0,1760.0,1721.6,1740.25,1738.45,16382.0,285.57
2015-07-15,1755.0,1781.5,1745.25,1766.0,1767.9,31351.0,554.43
2015-07-16,1778.9,1783.0,1730.0,1739.8,1740.8,16759.0,295.06
2015-07-17,1740.05,1745.8,1705.2,1720.0,1719.85,20290.0,349.12
2015-07-20,1723.0,1747.25,1663.85,1710.0,1703.3,49296.0,846.39
2015-07-21,1715.6,1725.0,1672.2,1704.95,1686.2,12983.0,220.7
2015-07-22,1691.0,1724.0,1665.25,1675.0,1677.0,39046.0,662.23
2015-07-23,1730.0,1760.0,1715.0,1726.35,1729.6,178823.0,3105.5
2015-07-24,1745.0,1790.0,1719.0,1722.0,1726.9,77428.0,1360.14
2015-07-27,1720.0,1739.0,1705.85,1717.0,1716.55,31180.0,536.47
2015-07-28,1720.15,1744.0,1716.0,1722.05,1730.25,44953.0,779.81
2015-07-29,1730.4,1835.0,1730.4,1810.95,1813.65,167630.0,3013.73
2015-07-30,1829.85,1857.7,1815.0,1831.0,1833.15,91745.0,1691.91
2015-07-31,1845.0,1870.0,1833.0,1846.0,1845.7,79009.0,1466.72
2015-08-03,1859.0,1922.7,1846.05,1893.55,1905.05,94503.0,1789.41
2015-08-04,1922.0,2160.0,1909.0,2018.0,2026.65,256964.0,5231.45
2015-08-05,2047.0,2050.0,1969.9,1987.15,1991.05,82037.0,1658.6
2015-08-06,1992.1,2007.95,1905.5,1927.9,1925.9,65897.0,1285.61
2015-08-07,1944.9,2036.0,1940.0,2014.0,2010.05,144193.0,2901.24
2015-08-10,2011.0,2025.05,1992.25,2005.0,2003.35,49589.0,997.26
2015-08-11,2003.0,2039.0,1968.9,2012.0,2005.85,46782.0,934.22
2015-08-12,2005.0,2014.0,1963.6,1964.0,1986.85,61326.0,1221.09
2015-08-13,1986.0,2052.85,1920.0,1935.0,1935.35,191726.0,3778.02
2015-08-14,1969.95,1990.0,1938.0,1971.95,1972.35,25047.0,492.34
2015-08-17,1956.85,1990.0,1930.0,1935.0,1942.8,31682.0,619.73
2015-08-18,1949.8,1951.0,1915.0,1918.8,1920.6,19794.0,382.51
2015-08-19,1924.0,1933.0,1875.0,1890.0,1883.95,30928.0,585.63
2015-08-20,1880.05,1927.0,1861.0,1865.0,1879.35,231540.0,4399.3
2015-08-21,1861.9,1895.0,1825.0,1872.0,1878.0,34214.0,640.59
2015-08-24,1849.95,1849.95,1680.65,1744.8,1714.7,103171.0,1824.62
2015-08-25,1718.0,1749.85,1662.0,1724.9,1708.25,84903.0,1440.02
2015-08-26,1702.0,1784.0,1702.0,1707.9,1714.0,38691.0,674.02
2015-08-27,1725.1,1795.0,1724.95,1736.0,1744.65,33103.0,580.55
2015-08-28,1755.0,1846.95,1755.0,1832.0,1815.05,99814.0,1780.36
2015-08-31,1805.0,1878.0,1770.0,1802.7,1809.8,29319.0,537.56
2015-09-01,1800.0,1846.0,1764.05,1771.15,1772.6,52979.0,956.35
2015-09-02,1783.0,1819.8,1762.05,1795.0,1785.25,62082.0,1102.96
2015-09-03,1795.2,1871.0,1789.95,1842.0,1850.2,43243.0,794.67
2015-09-04,1855.75,1910.0,1821.15,1831.1,1828.75,51729.0,953.42
2015-09-07,1830.0,1844.8,1733.0,1750.0,1750.5,66150.0,1173.05
2015-09-08,1754.6,1764.95,1677.05,1748.0,1750.0,91688.0,1589.28
2015-09-09,1780.0,1839.9,1780.0,1805.5,1811.15,28598.0,517.02
2015-09-10,1755.05,1815.0,1724.0,1803.05,1805.25,55623.0,978.52
2015-09-11,1813.1,1834.15,1783.0,1810.0,1790.25,14574.0,263.43
2015-09-14,1795.0,1893.0,1795.0,1868.0,1881.55,76721.0,1429.91
2015-09-15,1898.45,1898.45,1860.0,1862.3,1874.35,30597.0,575.03
