Date,Open,High,Low,Last,Close,Total Trade Quantity,Turnover (Lacs)
2015-02-03,1262.5,1272.0,1225.9,1233.85,1230.15,2595433.0,32246.75
2015-02-04,1231.05,1252.0,1221.1,1230.0,1232.45,3263264.0,40539.97
2015-02-05,1236.9,1292.0,1208.15,1243.85,1246.45,3349987.0,42169.64
2015-02-06,1245.0,1289.8,1244.3,1282.9,1280.55,2615151.0,33356.22
2015-02-09,1267.0,1279.25,1245.55,1267.65,1271.95,1258970.0,15898.81
2015-02-10,1254.1,1293.0,1232.3,1241.45,1246.15,2521026.0,31735.63
2015-02-11,1248.9,1267.7,1242.25,1249.0,1245.8,1857361.0,23284.72
2015-02-12,1254.95,1260.0,1240.4,1254.95,1253.25,2251920.0,28132.4
2015-02-13,1253.9,1275.0,1243.65,1267.0,1268.65,2844615.0,35806.27
2015-02-16,1282.5,1300.0,1267.0,1288.7,1288.0,2215683.0,28468.02
2015-02-18,1295.0,1335.0,1291.75,1323.35,1328.6,3780032.0,50029.89
2015-02-19,1330.0,1357.35,1323.55,1347.0,1353.45,3724612.0,49959.4
2015-02-20,1350.0,1353.45,1325.0,1330.0,1333.15,1991120.0,26590.65
2015-02-23,1333.15,1338.7,1306.8,1311.0,1311.25,2775485.0,36666.76
2015-02-24,1311.9,1321.95,1296.75,1309.0,1310.4,2512512.0,32860.88
2015-02-25,1311.0,1349.55,1311.0,1341.9,1340.55,2729990.0,36539.9
2015-02-26,1348.0,1374.2,1336.2,1349.65,1345.7,3132313.0,42428.24
2015-02-27,1354.9,1368.75,1335.6,1350.6,1347.4,4151270.0,55946.58
2015-02-28,1361.45,1380.0,1310.15,1341.2,1335.15,2254780.0,30294.91
2015-03-02,1342.1,1370.0,1319.0,1340.0,1339.95,4429084.0,59210.8
2015-03-03,1341.0,1373.0,1341.0,1369.65,1368.05,2482102.0,33727.06
2015-03-04,1390.0,1402.3,1355.5,1372.0,1367.7,3801103.0,52699.9
2015-03-05,1367.7,1402.15,1366.4,1393.0,1394.8,4689288.0,64756.98
2015-03-09,1397.5,1397.5,1351.8,1362.0,1368.35,3448632.0,47101.44
2015-03-10,1365.1,1365.15,1307.15,1318.8,1312.4,5116630.0,67755.98
2015-03-11,1320.8,1338.5,1310.35,1323.25,1322.75,3331122.0,44062.03
2015-03-12,1332.9,1343.45,1316.35,1331.4,1332.85,3304209.0,43848.54
2015-03-13,1351.0,1368.0,1322.0,1328.0,1328.05,4002153.0,53717.61
2015-03-16,1327.0,1327.0,1293.6,1309.5,1305.7,3706369.0,48373.31
2015-03-17,1311.9,1347.65,1307.1,1335.85,1339.45,2149304.0,28578.95
2015-03-18,1340.9,1343.65,1315.0,1325.0,1322.05,2027482.0,26880.65
2015-03-19,1336.0,1354.6,1317.4,1332.0,1327.7,5042473.0,67267.34
2015-03-20,1324.0,1343.85,1308.0,1335.0,1338.45,3871319.0,51640.86
2015-03-23,1332.2,1348.9,1327.5,1345.0,1345.7,1772832.0,23740.84
2015-03-24,1337.55,1386.75,1337.25,1365.0,1358.85,4545753.0,62123.74
2015-03-25,1362.0,1380.95,1342.2,1342.55,1354.55,3628829.0,49653.56
2015-03-26,1339.3,1339.3,1273.0,1298.9,1283.7,6239936.0,80855.72
2015-03-27,1290.65,1299.0,1257.45,1264.0,1262.7,3115046.0,39530.3
2015-03-30,1274.9,1308.9,1271.15,1306.5,1306.2,2242522.0,29046.0
2015-03-31,1314.0,1322.95,1297.75,1316.0,1315.7,2877703.0,37754.12
2015-04-01,1318.95,1341.9,1305.5,1339.95,1337.05,1492126.0,19745.14
2015-04-06,1354.15,1354.15,1303.3,1328.0,1330.6,2076100.0,27441.69
2015-04-07,1332.65,1341.75,1312.55,1329.0,1328.7,1946193.0,25812.49
2015-04-08,1330.25,1335.3,1297.1,1300.0,1299.7,2589418.0,33867.86
2015-04-09,1309.9,1316.55,1286.5,1307.45,1303.05,3333998.0,43344.92
2015-04-10,1304.7,1308.65,1282.95,1289.0,1290.35,2003341.0,25864.9
2015-04-13,1299.9,1312.0,1291.2,1301.85,1305.25,2030711.0,26488.03
2015-04-15,1313.0,1313.5,1279.6,1294.3,1290.45,2830551.0,36585.9
2015-04-16,1294.8,1310.0,1281.1,1304.0,1306.8,3456440.0,44730.18
2015-04-17,1306.7,1315.95,1297.2,1297.2,1306.7,2204849.0,28829.64
2015-04-20,1295.0,1305.75,1256.2,1256.75,1268.65,2966624.0,38180.32
2015-04-21,1266.65,1276.8,1243.3,1258.15,1258.15,2954400.0,37202.02
2015-04-22,1261.1,1285.0,1258.0,1273.2,1277.2,2774253.0,35287.34
2015-04-23,1283.0,1297.65,1267.0,1272.5,1276.05,3429256.0,43794.61
2015-04-24,1271.0,1275.0,1234.1,1251.5,1245.15,1693928.0,21097.84
2015-04-27,1251.9,1255.0,1196.65,1210.6,1211.75,3816253.0,46403.84
2015-04-28,1214.0,1236.4,1188.6,1228.75,1228.25,3962095.0,47718.57
2015-04-29,1225.0,1237.0,1191.1,1197.65,1201.15,4661402.0,56248.34
2015-04-30,1199.3,1200.0,1160.1,1180.0,1170.0,7207702.0,84416.87
2015-05-04,1179.9,1205.75,1173.45,1202.5,1202.2,4151853.0,49595.63
2015-05-05,1197.0,1201.8,1178.1,1178.65,1180.35,2910239.0,34565.77
2015-05-06,1179.95,1179.95,1151.2,1164.0,1163.6,5476440.0,63686.49
2015-05-07,1161.65,1172.85,1147.0,1150.0,1154.25,3674392.0,42662.63
2015-05-08,1167.45,1200.0,1160.6,1188.8,1185.35,3665418.0,43425.9
2015-05-11,1195.0,1230.55,1191.6,1223.0,1226.1,3535741.0,43030.51
2015-05-12,1223.0,1223.0,1184.45,1189.0,1191.35,3890498.0,46454.9
2015-05-13,1195.5,1228.7,1187.85,1220.0,1219.4,2388304.0,28906.41
2015-05-14,1224.4,1224.4,1192.0,1207.0,1209.7,1592211.0,19193.91
2015-05-15,1215.0,1236.45,1205.75,1231.25,1234.3,1926050.0,23639.75
2015-05-18,1234.0,1271.0,1227.0,1268.25,1264.3,1779600.0,22212.35
2015-05-19,1258.0,1264.2,1232.25,1236.05,1240.55,1645261.0,20479.59
2015-05-20,1245.0,1273.4,1242.3,1267.0,1270.05,1538286.0,19377.51
2015-05-21,1266.2,1273.4,1245.25,1255.0,1255.95,1869513.0,23509.03
2015-05-22,1256.4,1292.95,1252.1,1287.0,1288.05,1816951.0,23203.65
2015-05-25,1280.0,1288.0,1250.0,1254.95,1252.65,1035874.0,13099.04
2015-05-26,1252.1,1260.0,1233.45,1244.95,1240.45,1157981.0,14417.72
2015-05-27,1231.0,1245.0,1229.0,1239.4,1239.9,2128114.0,26334.17
2015-05-28,1242.0,1249.3,1206.55,1223.0,1229.25,3185460.0,38957.76
2015-05-29,1229.0,1248.0,1218.75,1234.05,1236.05,8462128.0,104550.69
2015-06-01,1236.1,1255.0,1236.1,1245.0,1247.75,1565269.0,19514.06
2015-06-02,1247.0,1250.1,1197.05,1204.6,1203.1,2840010.0,34408.08
2015-06-03,1202.55,1217.85,1194.0,1203.25,1202.85,1669000.0,20092.85
2015-06-04,1209.2,1225.0,1190.0,1223.95,1216.0,1559731.0,18785.74
2015-06-05,1213.0,1217.0,1193.8,1197.1,1201.35,1562369.0,18832.64
2015-06-08,1202.0,1205.0,1171.0,1177.5,1176.75,1709199.0,20167.06
2015-06-09,1179.5,1196.0,1176.65,1188.2,1188.8,1405906.0,16708.92
2015-06-10,1182.1,1205.0,1182.1,1192.6,1190.55,1909498.0,22783.92
2015-06-11,1198.0,1200.0,1157.95,1161.0,1164.3,2885206.0,33922.02
2015-06-12,1156.0,1194.9,1156.0,1190.05,1190.4,2189916.0,25929.94
2015-06-15,1189.9,1218.0,1183.35,1210.75,1214.55,2625930.0,31696.88
2015-06-16,1210.3,1213.95,1180.25,1205.45,1199.05,1624342.0,19358.67
2015-06-17,1208.0,1217.9,1196.3,1197.75,1200.9,2468727.0,29785.76
2015-06-18,1201.0,1219.6,1200.0,1212.4,1213.3,2158585.0,26147.76
2015-06-19,1222.9,1247.55,1219.0,1237.05,1236.85,3996806.0,49459.14
2015-06-22,1240.0,1274.5,1238.1,1270.0,1271.55,1686424.0,21291.75
2015-06-23,1272.8,1288.7,1260.25,1281.3,1285.2,2574782.0,32819.99
2015-06-24,1283.5,1294.85,1265.7,1277.0,1283.9,3659720.0,46887.05
2015-06-25,1278.2,1314.0,1273.75,1311.55,1308.85,3542983.0,46222.98
2015-06-26,1305.0,1310.0,1275.2,1289.5,1287.85,2363289.0,30405.64
2015-06-29,1265.5,1293.4,1260.0,1290.0,1285.5,1926719.0,24570.29
2015-06-30,1289.9,1302.85,1278.25,1298.0,1296.45,3046510.0,39402.71
2015-07-01,1296.0,1302.95,1287.75,1293.55,1292.7,2734800.0,35386.16
2015-07-02,1293.55,1297.9,1280.3,1288.2,1285.2,2411326.0,31054.88
2015-07-03,1286.9,1323.0,1278.5,1317.2,1316.05,2442597.0,31895.03
2015-07-06,1304.2,1321.25,1298.75,1316.25,1317.6,1300415.0,17043.77
2015-07-07,1324.0,1347.4,1320.0,1335.2,1337.3,2026043.0,27126.04
2015-07-08,1324.85,1332.25,1285.1,1287.55,1290.05,3407908.0,44361.68
2015-07-09,1291.1,1299.1,1281.85,1284.5,1285.3,1370979.0,17686.33
2015-07-10,1287.8,1294.3,1278.9,1281.0,1283.35,2821543.0,36253.19
2015-07-13,1298.0,1327.0,1282.05,1320.05,1323.75,2793035.0,36402.73
2015-07-14,1322.6,1322.95,1309.1,1316.9,1318.4,1150810.0,15139.24
2015-07-15,1316.75,1343.95,1311.5,1337.8,1340.15,1928257.0,25712.38
2015-07-16,1342.0,1372.4,1342.0,1358.6,1359.7,2199590.0,29909.57
2015-07-17,1359.9,1359.9,1323.7,1327.95,1326.65,1981172.0,26417.53
2015-07-20,1332.65,1333.4,1303.0,1316.85,1315.35,2306364.0,30278.93
2015-07-21,1315.35,1329.35,1306.15,1310.95,1311.6,2360671.0,31199.16
2015-07-22,1306.0,1349.95,1303.35,1344.0,1345.75,1081532.0,14471.27
2015-07-23,1349.9,1357.45,1341.5,1350.75,1350.55,1642862.0,22176.9
2015-07-24,1355.0,1365.0,1336.65,1356.0,1358.75,1915369.0,26017.33
2015-07-27,1353.45,1359.15,1329.8,1335.0,1336.0,2164764.0,29071.45
2015-07-28,1332.0,1337.0,1298.65,1300.0,1304.4,3844471.0,50650.9
2015-07-29,1310.0,1332.0,1305.0,1320.4,1312.05,1996159.0,26334.25
2015-07-30,1327.0,1352.0,1323.35,1333.0,1335.8,3233875.0,43317.13
2015-07-31,1334.7,1350.0,1329.9,1337.0,1340.4,2843990.0,38157.81
2015-08-03,1331.2,1350.5,1315.65,1325.0,1324.35,2473182.0,32937.87
2015-08-04,1324.4,1331.1,1299.7,1304.55,1302.45,2421674.0,31721.16
2015-08-05,1307.4,1319.95,1300.0,1301.9,1302.45,1916199.0,25080.75
2015-08-06,1304.25,1313.4,1289.0,1307.0,1303.85,2429289.0,31654.22
2015-08-07,1306.3,1315.0,1295.6,1298.95,1298.45,1641394.0,21340.32
2015-08-10,1305.95,1333.4,1298.1,1298.1,1305.5,1534353.0,20197.1
2015-08-11,1306.75,1306.95,1284.0,1287.1,1290.65,2196313.0,28432.34
2015-08-12,1284.5,1284.5,1257.75,1263.75,1261.95,1596340.0,20298.46
2015-08-13,1261.95,1273.0,1250.1,1261.35,1256.95,2627973.0,33150.38
2015-08-14,1268.25,1306.9,1258.75,1299.35,1299.95,2309630.0,29758.32
2015-08-17,1300.0,1306.2,1271.8,1279.5,1279.6,1117732.0,14340.36
2015-08-18,1280.5,1285.75,1263.4,1265.5,1266.1,1425177.0,18105.01
2015-08-19,1259.0,1264.85,1248.7,1256.95,1256.3,2263710.0,28414.88
2015-08-20,1258.0,1266.9,1246.0,1253.8,1249.9,2591779.0,32489.36
2015-08-21,1238.0,1239.0,1214.0,1224.0,1228.35,2820891.0,34505.55
