Date,Open,High,Low,Last,Close,Total Trade Quantity,Turnover (Lacs)
2016-03-21,12340.0,13114.0,12220.7,12565.8,12599.4,34264.0,4335.13
2016-03-22,12748.75,12800.0,11970.0,12610.0,12630.8,22178.0,2746.29
2016-03-23,12600.0,12640.95,12400.0,12500.0,12497.95,10836.0,1354.25
2016-03-28,12600.0,12794.85,12111.0,12240.0,12235.4,7311.0,907.14
2016-03-29,12399.0,12399.0,12011.0,12140.0,12111.4,7169.0,869.01
2016-03-30,12310.0,12647.95,12175.5,12178.65,12197.25,13581.0,1677.42
2016-03-31,12299.95,12599.75,11840.0,12300.0,12420.5,39425.0,4798.74
2016-04-01,12296.3,12400.0,12012.1,12182.0,12252.45,15423.0,1877.69
2016-04-04,12190.1,12490.0,11988.8,12371.1,12441.4,8036.0,997.4
2016-04-05,12280.05,12484.9,12005.05,12139.95,12147.1,4278.0,523.76
2016-04-06,12110.1,12485.0,12110.1,12315.05,12408.45,12701.0,1573.86
2016-04-07,12408.5,12475.0,12250.0,12350.0,12324.6,2707.0,334.65
2016-04-08,12220.0,12525.0,12151.0,12296.2,12231.1,11191.0,1381.11
2016-04-11,12201.05,12500.0,12201.05,12500.0,12485.85,4532.0,562.87
2016-04-12,12400.0,12650.0,12400.0,12450.2,12500.05,19678.0,2460.11
2016-04-13,12599.95,12900.0,12431.0,12850.0,12756.75,10085.0,1278.01
2016-04-18,12756.75,13240.0,12624.8,12920.0,12956.6,16187.0,2105.98
2016-04-20,13100.0,13171.85,12731.0,12955.0,13000.3,10193.0,1326.52
2016-04-21,13020.0,13058.0,12652.1,12800.0,12797.2,10363.0,1331.44
2016-04-22,12950.0,12950.0,12651.05,12700.0,12721.6,2563.0,326.67
2016-04-25,12700.0,12936.3,12555.7,12699.95,12668.25,6050.0,766.91
2016-04-26,12550.0,12728.7,12450.0,12488.0,12537.3,5187.0,653.81
2016-04-27,12536.4,12800.0,12478.7,12711.0,12726.05,10980.0,1393.86
2016-04-28,12708.15,12889.95,12577.2,12750.0,12799.6,12392.0,1577.23
2016-04-29,12675.1,12798.0,12350.25,12750.0,12693.9,19346.0,2447.1
2016-05-02,12577.6,12795.0,12500.0,12522.2,12562.15,1814.0,228.68
2016-05-03,12566.0,12699.8,12201.0,12380.0,12424.75,9492.0,1175.63
2016-05-04,12326.2,12500.0,12216.8,12400.0,12415.9,14445.0,1788.93
2016-05-05,12499.0,12630.0,12251.0,12420.0,12429.4,2944.0,364.41
2016-05-06,12328.4,12699.0,12328.1,12698.0,12620.2,9313.0,1167.24
2016-05-09,12698.0,12950.0,12519.65,12879.0,12832.45,4859.0,625.02
2016-05-10,12971.5,12990.0,12690.0,12989.95,12906.1,11604.0,1483.84
2016-05-11,12777.0,13426.65,12777.0,13300.0,13348.15,11585.0,1533.0
2016-05-12,13400.0,13670.0,13286.9,13500.0,13468.95,8197.0,1106.9
2016-05-13,13550.0,13888.0,13400.0,13680.0,13670.55,7451.0,1017.98
2016-05-16,13680.0,13680.0,13201.3,13270.0,13341.15,5809.0,780.8
2016-05-17,13480.0,13480.0,12671.0,12900.0,12881.65,20238.0,2688.31
2016-05-18,12949.1,13489.0,12600.0,13410.0,13185.25,12681.0,1637.4
2016-05-19,13201.0,13610.0,13081.45,13450.0,13537.3,6312.0,848.67
2016-05-20,13490.3,13735.0,12900.0,13020.0,13007.05,5876.0,774.32
2016-05-23,13250.0,13750.0,13027.55,13071.0,13095.55,6805.0,910.87
2016-05-24,13440.0,13440.0,12905.0,12950.0,12974.3,13711.0,1792.39
2016-05-25,13180.0,13295.0,12930.15,13200.05,13199.15,5405.0,709.78
2016-05-26,13300.0,13649.0,12810.8,12902.0,12946.65,22119.0,2916.35
2016-05-27,13178.0,13300.0,12915.0,13100.05,13140.05,13530.0,1783.48
2016-05-30,13142.0,13450.0,13140.0,13351.0,13401.35,8882.0,1188.59
2016-05-31,13500.0,13547.4,12810.0,13400.1,13129.95,26942.0,3542.81
2016-06-01,13299.0,13435.0,13200.05,13350.0,13318.8,6200.0,825.82
2016-06-02,13370.0,13838.9,13323.3,13750.0,13733.6,19921.0,2718.8
2016-06-03,13763.9,13980.0,13566.55,13602.0,13611.6,7897.0,1082.76
2016-06-06,13740.0,14178.75,13633.5,13900.0,13888.5,11885.0,1655.38
2016-06-07,13902.55,14136.3,13803.2,13950.0,14014.65,12518.0,1753.73
2016-06-08,14030.45,14170.0,13894.0,14000.05,14012.95,8400.0,1178.71
2016-06-09,13910.0,14094.2,13356.0,13425.0,13464.8,13292.0,1808.19
2016-06-10,13597.0,13700.0,13498.25,13566.0,13582.35,6817.0,927.55
2016-06-13,13400.1,13725.0,13020.0,13525.0,13540.8,5254.0,712.48
2016-06-14,13650.0,13650.0,13464.05,13500.0,13500.05,4093.0,553.82
2016-06-15,13623.0,13623.0,13395.0,13443.0,13455.55,15885.0,2137.18
2016-06-16,13527.3,13698.0,13395.65,13698.0,13541.25,4039.0,545.56
2016-06-17,13645.0,13784.1,13600.05,13700.0,13722.75,13422.0,1840.48
2016-06-20,13590.0,13820.0,13586.0,13735.0,13710.85,4184.0,573.05
2016-06-21,13769.9,13960.0,13609.5,13810.0,13869.8,4541.0,627.71
2016-06-22,13888.0,14269.95,13770.05,14150.0,14148.3,5798.0,815.45
2016-06-23,14200.0,14525.0,13928.65,14510.0,14442.1,18735.0,2664.82
