,ADANIPORTS_Volume,ADANIPORTS_Close,ASIANPAINT_Volume,ASIANPAINT_Close,AXISBANK_Volume,AXISBANK_Close,BAJAJ_AUTO_Volume,BAJAJ_AUTO_Close,BAJFINANCE_Volume,BAJFINANCE_Close,BAJAJFINSV_Volume,BAJAJFINSV_Close,BHARTIARTL_Volume,BHARTIARTL_Close,BPCL_Volume,BPCL_Close,BRITANNIA_Volume,BRITANNIA_Close,CIPLA_Volume,CIPLA_Close,COALINDIA_Volume,COALINDIA_Close,DIVISLAB_Volume,DIVISLAB_Close,DRREDDY_Volume,DRREDDY_Close,EICHERMOT_Volume,EICHERMOT_Close,GRASIM_Volume,GRASIM_Close,HCLTECH_Volume,HCLTECH_Close,HDFC_Volume,HDFC_Close,HDFCBANK_Volume,HDFCBANK_Close,HDFCLIFE_Volume,HDFCLIFE_Close,HEROMOTOCO_Volume,HEROMOTOCO_Close,HINDALCO_Volume,HINDALCO_Close,HINDUNILVR_Volume,HINDUNILVR_Close,ICICIBANK_Volume,ICICIBANK_Close,INDUSINDBK_Volume,INDUSINDBK_Close,INFY_Volume,INFY_Close,IOC_Volume,IOC_Close,ITC_Volume,ITC_Close,JSWSTEEL_Volume,JSWSTEEL_Close,KOTAKBANK_Volume,KOTAKBANK_Close,LT_Volume,LT_Close,MM_Volume,MM_Close,MARUTI_Volume,MARUTI_Close,NESTLEIND_Volume,NESTLEIND_Close,NTPC_Volume,NTPC_Close,ONGC_Volume,ONGC_Close,POWERGRID_Volume,POWERGRID_Close,RELIANCE_Volume,RELIANCE_Close,SBIN_Volume,SBIN_Close,SBILIFE_Volume,SBILIFE_Close,SHREECEM_Volume,SHREECEM_Close,SUNPHARMA_Volume,SUNPHARMA_Close,TATAMOTORS_Volume,TATAMOTORS_Close,TATASTEEL_Volume,TATASTEEL_Close,TCS_Volume,TCS_Close,TECHM_Volume,TECHM_Close,TITAN_Volume,TITAN_Close,ULTRACEMCO_Volume,ULTRACEMCO_Close,WIPRO_Volume,WIPRO_Close,NIFTY_50_Volume,NIFTY_50_Close,Label
261,1685421.0,339.85,3903935.0,774.75,6047850.0,561.45,212926.0,2202.6,14072.0,4481.55,17324.0,1466.25,5446018.0,398.0,680420.0,784.3,78799.0,2324.75,848057.0,682.7,3367308.0,363.65,151728.0,1799.3,386982.0,3636.0,104516.0,18251.5,76221.0,3590.5,1294467.0,934.15,1645261.0,1240.55,1196587.0,1007.55,596400.0,385.3,620989.0,2200.05,8452805.0,125.1,4237317.0,563.2,4975520.0,1158.35,1719053.0,452.8,2568019.0,2022.35,359088.0,204.35,10737774.0,317.9,763548.0,950.05,762378.0,772.5,3810669.0,1100.4,874612.0,953.0,1048021.0,1751.8,26114.0,7028.7,58617228.0,136.05,4818541.0,298.05,16157405.0,98.4,1992917.0,884.65,1886424.0,1843.3,719595.0,579.45,42939.0,11601.4,2238009.0,585.9,7596464.0,390.7,4767109.0,423.3,1826667.0,2082.75,969376.0,1710.05,842968.0,226.75,181876.0,1923.6,3561323.0,516.7,242412856.0,6332.85,0
262,1660453.0,343.05,1793967.0,771.2,4763209.0,558.25,399901.0,2151.35,82763.0,4498.75,57779.0,1450.35,5088247.0,400.55,550826.0,786.95,257355.0,2332.05,884919.0,688.55,3619042.0,361.35,866607.0,1783.45,244898.0,3608.75,105092.0,18528.5,40758.0,3595.4,1536772.0,960.1,1538286.0,1270.05,1002210.0,1024.05,429483.0,384.75,391058.0,2162.75,8394182.0,123.45,1073885.0,565.45,2950519.0,1158.35,1795277.0,445.5,1470547.0,2047.3,460840.0,206.05,7004858.0,320.85,492904.0,941.05,457344.0,768.95,2447406.0,1080.6,547273.0,949.9,668007.0,1753.0,30255.0,6961.6,14897773.0,139.25,2626092.0,291.8,4213768.0,98.0,1137789.0,882.6,2071040.0,1796.55,226896.0,563.75,67457.0,11660.2,1255720.0,583.35,8323690.0,377.8,6704452.0,418.25,778031.0,2058.05,958408.0,1685.4,1081603.0,225.0,74335.0,1907.9,1795188.0,518.6,148196394.0,6307.9,0
263,2609479.0,348.4,1678041.0,777.2,6157883.0,570.45,2610990.0,2300.3,48428.0,4577.0,47255.0,1460.55,2549715.0,396.45,581258.0,776.95,163160.0,2287.85,1596030.0,674.35,3494856.0,373.7,255337.0,1841.35,229870.0,3619.2,43124.0,18413.3,73592.0,3675.5,1046384.0,970.25,1869513.0,1255.95,983595.0,1024.7,667544.0,393.3,243761.0,2124.4,3781269.0,121.05,807089.0,562.75,2646372.0,1132.6,1938161.0,433.6,2514828.0,2048.45,221545.0,202.6,4168489.0,316.8,333653.0,931.5,301313.0,765.1,1738196.0,1065.05,1065272.0,941.8,478485.0,1714.8,30907.0,6948.9,3477401.0,139.65,2843335.0,283.3,5578051.0,97.95,1300646.0,870.2,1581731.0,1777.0,112717.0,563.4,25973.0,11688.35,1992788.0,574.35,15423529.0,360.45,5857725.0,412.75,827982.0,2028.9,748359.0,1670.15,968008.0,222.4,65531.0,1871.4,900521.0,510.65,148533899.0,6237.05,1
264,2369700.0,348.95,1039136.0,775.4,4265332.0,568.65,920884.0,2307.45,16453.0,4507.0,15989.0,1471.25,3235169.0,394.9,563485.0,782.3,785651.0,2430.85,1181691.0,673.9,1724948.0,374.75,217903.0,1852.95,205401.0,3642.65,69903.0,18696.75,30207.0,3640.45,1497830.0,984.15,1816951.0,1288.05,1172384.0,1024.3,654908.0,387.2,324205.0,2060.95,6925600.0,118.7,803775.0,560.85,4610290.0,1085.0,2559982.0,416.75,1722206.0,2046.45,532070.0,199.25,4770146.0,315.3,501305.0,921.55,369044.0,758.5,1636674.0,1049.95,742666.0,950.55,577334.0,1689.6,42396.0,6995.9,3732601.0,137.3,1444977.0,280.0,6892033.0,97.5,2040359.0,864.7,1646221.0,1743.6,587007.0,570.4,31325.0,11643.75,1832997.0,571.15,8602143.0,370.35,6141216.0,415.15,1731675.0,2001.8,520006.0,1691.45,1177049.0,219.85,145893.0,1800.7,1050606.0,518.75,169650657.0,6168.4,1
265,1420555.0,342.9,1282826.0,761.9,3426379.0,562.1,414481.0,2298.85,20500.0,4503.35,19768.0,1481.5,5388695.0,399.9,986328.0,791.8,244821.0,2507.0,1333330.0,660.2,1558758.0,369.9,368518.0,1815.8,200209.0,3585.45,177790.0,19173.4,22982.0,3567.65,1645683.0,999.15,1035874.0,1252.65,1092265.0,1023.55,564640.0,394.1,531098.0,2043.4,4894608.0,116.65,1176141.0,557.2,2075907.0,1097.55,1368811.0,415.9,1168952.0,2016.8,265505.0,197.7,4261986.0,312.8,522213.0,913.6,358169.0,750.8,1914256.0,1058.35,520542.0,926.6,428119.0,1701.6,12915.0,6936.6,3372199.0,137.95,1600867.0,276.65,12262822.0,99.0,2296374.0,845.05,1302132.0,1732.1,398793.0,578.9,36410.0,11679.5,1869314.0,556.15,4753789.0,368.05,4647933.0,408.9,1429250.0,2019.15,879677.0,1745.05,1445430.0,225.05,101505.0,1770.3,2269307.0,524.1,146451539.0,6154.7,1
266,1576396.0,345.25,906103.0,763.5,2475418.0,564.25,275643.0,2321.3,37202.0,4483.3,22930.0,1482.0,6289299.0,400.55,501651.0,781.75,130310.0,2513.65,989654.0,659.05,1825840.0,375.0,133602.0,1841.05,290429.0,3547.25,198663.0,18909.3,30068.0,3572.2,1231054.0,993.5,1157981.0,1240.45,1226586.0,1027.4,288405.0,393.2,458674.0,2054.9,4133927.0,116.45,1130610.0,556.85,2409047.0,1098.3,1812860.0,414.45,991260.0,2007.3,187288.0,197.0,5447174.0,315.3,618022.0,924.4,306708.0,740.6,1187607.0,1064.5,432864.0,931.75,552326.0,1701.9,62840.0,6805.35,6611027.0,134.95,1381914.0,274.7,10202237.0,98.7,2306272.0,839.2,1763277.0,1718.3,158937.0,558.9,97018.0,11788.7,2319899.0,568.15,6974111.0,366.85,3512475.0,408.7,1497737.0,2045.35,750260.0,1725.9,1495689.0,229.7,113867.0,1753.85,1269311.0,517.9,154174701.0,6139.05,1
267,2585896.0,338.9,792609.0,759.25,4120709.0,577.8,504244.0,2312.4,42730.0,4411.6,51794.0,1532.85,5060958.0,408.75,834003.0,796.9,282218.0,2578.75,1529286.0,661.1,2478570.0,383.05,183800.0,1825.3,239924.0,3586.65,193444.0,18363.05,77780.0,3578.7,1472721.0,991.5,2128114.0,1239.9,804648.0,1038.15,726131.0,392.5,441620.0,2124.0,4704581.0,117.8,1029818.0,558.05,7305437.0,1095.8,3858592.0,429.35,2113677.0,1968.5,302792.0,202.6,7984472.0,315.55,598778.0,943.4,1075427.0,750.2,2451838.0,1092.7,493358.0,948.15,791839.0,1729.95,61700.0,7062.5,3113307.0,135.45,1813529.0,281.25,88146388.0,100.0,2745251.0,859.95,2358126.0,1763.4,96124.0,560.4,56381.0,11425.95,1508344.0,573.15,8733357.0,368.5,3016199.0,414.9,793995.0,2055.8,517162.0,1727.7,2505774.0,235.5,207048.0,1753.35,1019590.0,521.7,243250558.0,6217.15,1
268,3394601.0,333.0,1051538.0,767.35,8272414.0,574.65,418946.0,2302.95,19935.0,4424.2,57713.0,1529.85,7227151.0,403.0,2928864.0,817.7,489328.0,2657.25,2667994.0,644.0,3353352.0,383.35,155895.0,1807.85,291373.0,3527.95,191536.0,17986.2,138427.0,3511.85,1668616.0,980.1,3185460.0,1229.25,2390290.0,1029.4,641305.0,387.55,240612.0,2083.5,9030128.0,119.0,870189.0,554.95,3837488.0,1063.5,3258108.0,422.85,2745135.0,2016.6,370520.0,199.95,7483344.0,313.65,762246.0,960.4,680040.0,721.95,2004275.0,1060.95,1050928.0,938.9,1469454.0,1780.55,34215.0,7057.65,4483799.0,135.0,2707567.0,273.7,286173629.0,99.25,3074567.0,854.05,1837320.0,1731.05,109226.0,563.8,53513.0,10903.1,1902173.0,582.9,7418057.0,369.55,3505961.0,410.8,1080993.0,2081.5,1291810.0,1794.65,913780.0,232.8,113356.0,1730.05,2336557.0,529.15,437039204.0,6166.65,1
269,3711024.0,323.85,2583950.0,787.05,3421723.0,585.4,549255.0,2316.1,236313.0,4216.55,35195.0,1527.1,67772622.0,425.6,2342645.0,850.15,453938.0,2544.7,3757040.0,650.45,6003508.0,391.05,226306.0,1819.9,758340.0,3535.25,1286070.0,18896.45,87934.0,3640.65,5679338.0,1010.75,8462128.0,1236.05,1264670.0,1050.55,862497.0,387.2,259407.0,2129.25,5390331.0,119.45,1130685.0,568.7,2823289.0,1087.7,1852050.0,424.85,4748261.0,2023.15,492328.0,204.25,10017177.0,315.2,564578.0,963.75,1089017.0,733.15,2193676.0,1061.1,1057245.0,969.8,1493300.0,1809.65,108338.0,6751.55,5475779.0,135.95,3975976.0,284.8,30955799.0,99.4,4687926.0,895.15,1502366.0,1751.2,151367.0,563.3,856719.0,11336.2,1648085.0,578.9,5307016.0,373.7,2703973.0,417.95,982906.0,2120.55,3352301.0,1846.0,1107056.0,228.65,150909.0,1744.2,2653515.0,548.9,171969981.0,6274.25,1
270,3889157.0,311.55,713447.0,789.75,3142413.0,578.45,284450.0,2337.75,40382.0,4379.9,17029.0,1504.8,4260493.0,416.6,1314827.0,860.75,187562.0,2567.9,2655528.0,662.1,2859251.0,391.8,46641.0,1826.85,158443.0,3538.45,109638.0,18777.9,28847.0,3613.45,1152294.0,973.3,1565269.0,1247.75,960330.0,1036.2,1139523.0,385.2,209552.0,2162.9,6397430.0,123.55,497585.0,565.2,2037538.0,1098.05,1475724.0,430.75,1431223.0,2047.8,765647.0,208.05,5825148.0,319.2,835625.0,986.95,406416.0,732.55,1317744.0,1069.0,548032.0,965.45,681383.0,1802.4,68323.0,6670.2,5046256.0,136.8,1676779.0,288.8,15621936.0,99.7,3701213.0,896.25,1332001.0,1758.45,140781.0,577.9,62420.0,11420.9,917638.0,576.25,3229332.0,375.65,2704771.0,423.15,660612.0,2109.05,489153.0,1836.55,918680.0,229.1,120041.0,1766.35,1663449.0,552.0,131187586.0,6284.5,0
271,7395219.0,309.15,1014316.0,759.2,6978299.0,553.1,516279.0,2270.7,26724.0,4284.7,249153.0,1505.3,4289191.0,418.1,1115533.0,846.75,118697.0,2509.1,1725187.0,641.3,2191899.0,383.5,101029.0,1812.85,172239.0,3473.75,109788.0,18145.2,49177.0,3502.35,1165720.0,952.7,2840010.0,1203.1,1181502.0,1008.8,1142259.0,385.1,185214.0,2130.7,2888364.0,122.0,534468.0,565.1,1745041.0,1098.85,1018128.0,423.65,1168285.0,2008.65,528179.0,211.7,4400950.0,319.05,589019.0,988.65,290553.0,728.8,981438.0,1076.0,277245.0,963.5,409326.0,1788.8,75154.0,6803.25,3793279.0,137.8,1488317.0,285.75,9369550.0,98.55,1670206.0,898.05,1333931.0,1759.25,259120.0,579.65,25724.0,11304.7,1898741.0,567.3,2273403.0,372.65,2308999.0,418.4,435078.0,2110.7,326597.0,1832.2,988244.0,228.2,161856.0,1796.45,733507.0,540.1,107642909.0,6268.4,0
272,24022178.0,297.25,867736.0,762.7,5114150.0,550.9,231100.0,2240.0,25933.0,4324.85,531267.0,1516.6,3654504.0,420.7,1040405.0,839.2,185017.0,2511.6,1140795.0,635.15,4210717.0,387.25,275268.0,1770.7,148267.0,3428.05,89795.0,18191.15,52894.0,3406.7,1809987.0,952.3,1669000.0,1202.85,1456208.0,1005.55,1277067.0,384.8,478556.0,2098.0,5727281.0,121.1,2061908.0,563.6,2613466.0,1099.65,1479040.0,419.8,1373949.0,2020.9,940588.0,213.25,10307447.0,320.25,902962.0,998.75,925152.0,725.9,2213631.0,1072.7,820874.0,960.85,362435.0,1793.6,390444.0,6186.95,10879409.0,137.15,4313606.0,292.3,32945175.0,99.0,3341856.0,887.55,1633213.0,1753.45,34093.0,577.75,23181.0,10871.65,2233222.0,569.9,5538409.0,370.25,4003733.0,425.35,1148597.0,2100.3,503133.0,1826.4,2084229.0,229.95,257265.0,1779.9,2132896.0,548.6,182310258.0,6278.9,0
